track_id,track_name,artists,main_artist,genre,popularity,popularity_level,is_hit,explicit
1ncPxe9s9jkoe1HcshDitx,Bad Romance,Lady Gaga,Lady Gaga,Dance,0,Baixa,Não hit,False
368e9ONaoEX3imOKHDZo9X,Bad Romance,Lady Gaga,Lady Gaga,Dance,0,Baixa,Não hit,False
5YiYJnzsbiAAwIJoYCsa03,Bad Romance,Lady Gaga,Lady Gaga,Dance,0,Baixa,Não hit,False
3YL8jLIarQdM1y2oRClov9,Million Reasons,Lady Gaga,Lady Gaga,Dance,0,Baixa,Não hit,False
0vZV7k809q5fMDWx2lmBIi,Monster,Lady Gaga,Lady Gaga,Dance,0,Baixa,Não hit,False
0RqQLF5N7q1dVW9hb0Dezb,Monster,Lady Gaga,Lady Gaga,Dance,0,Baixa,Não hit,False
46ugZbObVl2OZ57v7F6btQ,Monster,Lady Gaga,Lady Gaga,Dance,0,Baixa,Não hit,False
0hquQWY3xvYqN4qtiquniF,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,Doja Cat,Dance,90,Alta,Hit,True
0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,"Marshmello,Demi Lovato",Marshmello,Dance,75,Alta,Hit,False
5Odq8ohlgIbQKMZivbWkEo,Left and Right (Feat. Jung Kook of BTS),"Charlie Puth,Jung Kook,BTS",Charlie Puth,Dance,75,Alta,Hit,False
3f0gyUU5fJXfz3DSGXZzYk,Left and Right,"Charlie Puth,Jung Kook",Charlie Puth,Dance,0,Baixa,Não hit,False
3IPpVTudk50Hj4VThfdzBP,Snowman,Sia,Sia,Dance,3,Baixa,Não hit,False
2P9jvF2MSSS1E75aGu91M0,Left and Right,"Charlie Puth,Jung Kook",Charlie Puth,Dance,0,Baixa,Não hit,False
0GDAt9fPbs9tPqg2n4ne5u,Left and Right,"Charlie Puth,Jung Kook",Charlie Puth,Dance,0,Baixa,Não hit,False
7m74vqvag5u4ZuVrFOWx69,Left and Right,"Charlie Puth,Jung Kook",Charlie Puth,Dance,1,Baixa,Não hit,False
4PyO3Wk49zC4HUphstVama,Light Switch,Charlie Puth,Charlie Puth,Dance,0,Baixa,Não hit,False
40z4EMfyGwTp5Tk48mu7Os,One Call Away,Charlie Puth,Charlie Puth,Dance,0,Baixa,Não hit,False
01wBDjAFsN9GWhsX4wTZAM,One Call Away,Charlie Puth,Charlie Puth,Dance,4,Baixa,Não hit,False
5gwBjRbZSNUk4TJirNvGfG,Judas,Lady Gaga,Lady Gaga,Dance,10,Baixa,Não hit,False
5kihSsgmpiecsJjjKI80QR,I Kissed A Girl,Katy Perry,Katy Perry,Dance,3,Baixa,Não hit,False
2HJvS1fhaJbPxI9gT0mPjb,Bloody Mary,Lady Gaga,Lady Gaga,Dance,11,Baixa,Não hit,False
06frz7np2mUzt0wUTBERYP,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,1,Baixa,Não hit,False
15dtPbnxYgml88NcftK3VB,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
2XFP3oLdYxU7Bd6MEcNsK3,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,1,Baixa,Não hit,False
2Mugx1GjnOuyzbp0sYE4yr,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
3Nptm4N4EQynJ0iVO2jdPE,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
2lDw5em1PYtYo5XdkxUGwF,Monster,Lady Gaga,Lady Gaga,Dance,2,Baixa,Não hit,True
1EDWLJOjihSAnYfCn4Z6d0,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
5xKcFztsY2wre2TMXxa8s8,E.T.,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
1W0l0FiKhKlu0ACLiyKhg2,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
4CqnZVnY48DT8Xwv3F3mco,Firework,Katy Perry,Katy Perry,Dance,1,Baixa,Não hit,False
78maDrETpzW1grR0Z3vJjN,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
0BkWoJ1DbYrruv8srcPkmp,Teeth,Lady Gaga,Lady Gaga,Dance,3,Baixa,Não hit,False
3MH8oKC86VVnTaD62WybeV,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
3kxjFpTR85S7ktQMluiRSD,Last Friday Night (T.G.I.F.),Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
579dIpR9Lf0qDkTczEjOvd,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
4XKMwPSJtsiXOWOvjqWJ5V,Dark Horse,"Katy Perry,Juicy J",Katy Perry,Dance,0,Baixa,Não hit,False
1wKpY85MrL7BpoGuZIRKUa,Electric - Pokemon 25 Version,Katy Perry,Katy Perry,Dance,1,Baixa,Não hit,False
1xVlxSmwdRTCwqSJeMPSm7,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
3LMlRBwB7dgB4EyA41uwGK,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
0XPTpNh2b6iK5cNwZmMAsX,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
1pu8zYG4DAMAQhPblADRKO,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
08AVok9laWpSSpX42guJ2K,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
6lIeR7HQxo49ZpZ0LYtm3n,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
6SXhWBnbPTfUrDchx4wBGI,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
3gqbRF8qLcL1A5DdgU76yP,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
6ppmPEn5u1mOL580oZX2Vh,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
2tQpDh9AC2IhLDwjWxqAWA,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
0BVslzxSY5Z78WboakxrB1,Chained To The Rhythm,"Katy Perry,Skip Marley",Katy Perry,Dance,0,Baixa,Não hit,False
0oFqJm4bd8KxIqx8yCWNan,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
7ECDeZT1MA08FuRWvnxGaz,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
73a6lQjS5yhvTwSg9iWoJE,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
0NwquXjjT2Rauwi8th8I3U,Teeth,Lady Gaga,Lady Gaga,Dance,1,Baixa,Não hit,False
1uLXPm92NcvIUOVZLaDVvn,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
3cjyW2ZlXMf5ZQvGo5dKUO,Bad Romance,Lady Gaga,Lady Gaga,Dance,0,Baixa,Não hit,True
0pA5tP2FKEcvEJrPkAJ9ST,Monster,Lady Gaga,Lady Gaga,Dance,0,Baixa,Não hit,False
0VpEX8ib3wE7u8NOw4szU6,Eyes Off You,PRETTYMUCH,Prettymuch,Dance,71,Alta,Hit,False
10xV5l9nhLvFpR8mqzs0bL,Numb,"Marshmello,Khalid",Marshmello,Dance,87,Alta,Hit,False
3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),"Kygo,Selena Gomez",Kygo,Dance,77,Alta,Hit,False
0ClPIeT6MSgfSgQ9ZrJbAq,Cheating on You,Charlie Puth,Charlie Puth,Dance,78,Alta,Hit,False
2oejEp50ZzPuQTQ6v54Evp,Call You Mine,"The Chainsmokers,Bebe Rexha",The Chainsmokers,Dance,75,Alta,Hit,False
23L5CiUhw2jV1OIMwthR3S,In the Name of Love,"Martin Garrix,Bebe Rexha",Martin Garrix,Dance,79,Alta,Hit,False
3GTg5ll9EJ7MLkOfxyiwIb,Light Switch,Charlie Puth,Charlie Puth,Dance,0,Baixa,Não hit,False
0CGkdIKWvQsgr3zM25jNa8,Light Switch,Charlie Puth,Charlie Puth,Dance,0,Baixa,Não hit,False
7HIMPoxUqzMSk2AjuyvzwE,Left and Right,"Charlie Puth,Jung Kook",Charlie Puth,Dance,0,Baixa,Não hit,False
5ln5yQdUywVbf8HhFsOcd6,Walls Could Talk,Halsey,Halsey,Dance,77,Alta,Hit,True
0dwDNr5clVpBM0R6HCGnqx,Left and Right,"Charlie Puth,Jung Kook",Charlie Puth,Dance,0,Baixa,Não hit,False
7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,Ava Max,Ava Max,Dance,81,Alta,Hit,False
1EFtJ2XXzkHhpb6tcLyauv,That's Hilarious,Charlie Puth,Charlie Puth,Dance,1,Baixa,Não hit,True
6BJ98GYC2njuEOqg1y3ss3,The Way I Am,Charlie Puth,Charlie Puth,Dance,0,Baixa,Não hit,False
1fSfbrzIlBuT1XIjqRe1eM,Leave Before You Love Me,"Marshmello,Jonas Brothers",Marshmello,Dance,0,Baixa,Não hit,False
6iar9MQ4cUSV3F3coFilLe,Light Switch,Charlie Puth,Charlie Puth,Dance,5,Baixa,Não hit,False
4szMwlY7UT7cnQ429Mf8T1,Smells Like Me,Charlie Puth,Charlie Puth,Dance,1,Baixa,Não hit,False
1SyqumtXgpyUkRI9712C37,Left and Right,"Charlie Puth,Jung Kook",Charlie Puth,Dance,0,Baixa,Não hit,False
2D79R8Viv0SmQk60ug26by,Light Switch,Charlie Puth,Charlie Puth,Dance,2,Baixa,Não hit,False
5WmRbxncaIRLqLUWv3wlBF,Left and Right,"Charlie Puth,Jung Kook",Charlie Puth,Dance,0,Baixa,Não hit,False
5Uh3R4qOKxusChZuDpzMoq,Snowman,Sia,Sia,Dance,0,Baixa,Não hit,False
62HtXdPVSIAy4V87eEmZqi,Light Switch - Acoustic,Charlie Puth,Charlie Puth,Dance,1,Baixa,Não hit,False
0tHc1BpDEmIyQQq5sla8tk,Snowman,Sia,Sia,Dance,0,Baixa,Não hit,False
0aVWcvdsuzZch30T2hvD1t,Snowman,Sia,Sia,Dance,0,Baixa,Não hit,False
0YRPrQTB1AjAKmwxL6WzXC,Left and Right,"Charlie Puth,Jung Kook",Charlie Puth,Dance,2,Baixa,Não hit,False
4hmn2bgMPFXmZzu5F8abj5,Left and Right,"Charlie Puth,Jung Kook",Charlie Puth,Dance,2,Baixa,Não hit,False
7neYKRTvBKRI6WbB92rndO,Light Switch,Charlie Puth,Charlie Puth,Dance,0,Baixa,Não hit,False
30jHDig8XAzlI3FwlC8ZXC,Left and Right,"Charlie Puth,Jung Kook",Charlie Puth,Dance,0,Baixa,Não hit,False
3CnbQN1Meotw8tBlReHg7q,Light Switch,Charlie Puth,Charlie Puth,Dance,0,Baixa,Não hit,False
0vJ9PvX4HwwZRQv2V2f9vL,Left and Right,"Charlie Puth,Jung Kook",Charlie Puth,Dance,1,Baixa,Não hit,False
5aalFmrkQ4qQASL77hn5MG,Left and Right,"Charlie Puth,Jung Kook",Charlie Puth,Dance,0,Baixa,Não hit,False
6BSeZ5yWAEkfzA31Rk4fHG,Left and Right,"Charlie Puth,Jung Kook",Charlie Puth,Dance,0,Baixa,Não hit,False
7r3taaQDPfaQBUwzWDP1WB,Left and Right,"Charlie Puth,Jung Kook",Charlie Puth,Dance,0,Baixa,Não hit,False
2cDcYOhmL0nsZuLSXq2eUU,Happier,"Marshmello,Bastille",Marshmello,Dance,0,Baixa,Não hit,False
4TYeIlwlJTgNkPaFxUP0PJ,Happier,"Marshmello,Bastille",Marshmello,Dance,1,Baixa,Não hit,False
0CKEZAdYUJh3w749lTIvz2,We Don't Talk Anymore - Hazey Eyes Remix,"Charlie Puth,Selena Gomez,Hazey Eyes",Charlie Puth,Dance,1,Baixa,Não hit,False
5cZgalqgsWDGlsTTCxpi1x,Attention - David Guetta Remix,"Charlie Puth,David Guetta",Charlie Puth,Dance,0,Baixa,Não hit,False
6skI78QEln8kN81C1RsE07,E.T.,Katy Perry,Katy Perry,Dance,10,Baixa,Não hit,False
7sWTHU6XWOrrsmwcpMCJ3d,One Call Away,Charlie Puth,Charlie Puth,Dance,4,Baixa,Não hit,False
0nev2Tq1NaEnS7Ry3OYZQh,Ghost,Katy Perry,Katy Perry,Dance,2,Baixa,Não hit,False
4x8MAGED0DXLdIWCvhoj2t,E.T.,Katy Perry,Katy Perry,Dance,8,Baixa,Não hit,False
1WrMD6on4zuCXVrYp5o8io,Bad Liar,Selena Gomez,Selena Gomez,Dance,0,Baixa,Não hit,False
3BDQVULa43mT3EvE69WQ8Q,E.T.,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
5ovEfOe05rFS4ly9gi3AIR,Together - Initial Talk Remix,"Sia,Initial Talk",Sia,Dance,0,Baixa,Não hit,False
35hGB105mhbtMSjThlsZaz,Cozy Little Christmas,Katy Perry,Katy Perry,Dance,0,Baixa,Não hit,False
4Nr1paS5vjmi1ktfX1txi2,Floating Through Space,"Sia,David Guetta",Sia,Dance,2,Baixa,Não hit,False
7laKmnKG4kAJnVN0b60a9E,Dark Horse,"Katy Perry,Juicy J",Katy Perry,Dance,0,Baixa,Não hit,False
4v7DCN09hgXkKazefkznDQ,Lonely,Akon,Akon,Dance,81,Alta,Hit,True
7vGuf3Y35N4wmASOKLUVVU,Silence,"Marshmello,Khalid",Marshmello,Dance,81,Alta,Hit,False
3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,Demi Lovato,Demi Lovato,Dance,81,Alta,Hit,True
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,Ariana Grande,Dance,82,Alta,Hit,True
1I4lCSP69P74nU3a6Su5L2,Jiggle Jiggle,"Duke & Jones,Louis Theroux",Duke & Jones,Dance,77,Alta,Hit,False
6IPNp9PfaEqrzotY47TIWy,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","DJ Snake,Ozuna,Megan Thee Stallion,LISA",Dj Snake,Dance,77,Alta,Hit,True
7xoUc6faLbCqZO6fQEYprd,One Last Time,Ariana Grande,Ariana Grande,Dance,83,Alta,Hit,False
2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,Dua Lipa,Dance,81,Alta,Hit,False
0YammaEkYSeo9vQYZ1OwS6,Say My Name,"David Guetta,Bebe Rexha,J Balvin",David Guetta,Dance,73,Alta,Hit,False
0tkxzOtc2gvIueuXNFLyfZ,On the Go,"Bebe Rexha,Pink Sweat$,Lunay",Bebe Rexha,Dance,0,Baixa,Não hit,False
5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),"Clean Bandit,Sean Paul,Anne-Marie",Clean Bandit,Dance,75,Alta,Hit,False
59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,Jason Derulo,Jason Derulo,Dance,78,Alta,Hit,False
1YWKBAteTntVb3vY3okMDK,Monster,"Shawn Mendes,Justin Bieber",Shawn Mendes,Dance,1,Baixa,Não hit,False
6X17fdWVg6fsBPafs32JJi,On the Go,"Bebe Rexha,Pink Sweat$,Lunay",Bebe Rexha,Dance,0,Baixa,Não hit,False
2j3m8fh3siOLvvrveSCrfj,Die for a Man,"Bebe Rexha,Lil Uzi Vert",Bebe Rexha,Dance,0,Baixa,Não hit,True
3cZMJ3P8qYfk1xIy7LnhCE,On the Go,"Bebe Rexha,Pink Sweat$,Lunay",Bebe Rexha,Dance,0,Baixa,Não hit,False
2i4rLDS0cR77blmqqPybve,Leave Before You Love Me,"Marshmello,Jonas Brothers",Marshmello,Dance,0,Baixa,Não hit,False
4kHB8mUDoSp6Iu7I3xdUlx,On the Go,"Bebe Rexha,Pink Sweat$,Lunay",Bebe Rexha,Dance,0,Baixa,Não hit,False
3A0vG2tYNwvteMLPezNZ24,Monster,"Shawn Mendes,Justin Bieber",Shawn Mendes,Dance,0,Baixa,Não hit,False
2XiqR6g3EbBfdPvcqjct7w,Happier,"Marshmello,Bastille",Marshmello,Dance,0,Baixa,Não hit,False
5SbE5ptbYNFahUdICaS6kp,OK Not To Be OK,"Marshmello,Demi Lovato",Marshmello,Dance,0,Baixa,Não hit,False
0qh91qPrnhoOhsiNZYOWrN,Comfortable,"Bebe Rexha,Kranium",Bebe Rexha,Dance,1,Baixa,Não hit,False
1wUKpuIo1b8FsLZTC2xB9c,Summer Of Love,"Shawn Mendes,Tainy",Shawn Mendes,Dance,0,Baixa,Não hit,False
5FT4fUQx1ChOhilepc0epA,Summer Of Love,"Shawn Mendes,Tainy",Shawn Mendes,Dance,0,Baixa,Não hit,False
7b1JFWEOfZtN9HGCzvBOir,FRIENDS,"Marshmello,Anne-Marie",Marshmello,Dance,3,Baixa,Não hit,True
3715OFFs0TnnHNRcrfQNs4,Happier,"Marshmello,Bastille",Marshmello,Dance,0,Baixa,Não hit,False
58dGRQrNmAJeRMFuguUbvD,Go Down Deh (feat. Shaggy and Sean Paul),"Spice,Shaggy,Sean Paul",Spice,Dance,69,Média,Não hit,False
1GuSTVJDtsbY70WV0VT64H,Happier,"Marshmello,Bastille",Marshmello,Dance,5,Baixa,Não hit,False
7FBf7WRech1Bhdp9BcylM6,Happier,"Marshmello,Bastille",Marshmello,Dance,1,Baixa,Não hit,False
4wobSR77IcbVP58BUwllTy,Happier,"Marshmello,Bastille",Marshmello,Dance,1,Baixa,Não hit,False
1XGsEVaoYosgzQNUQrXyUb,Happier,"Marshmello,Bastille",Marshmello,Dance,1,Baixa,Não hit,False
3oiWRTSsBfP5TGtvRRAeEZ,The Way I Are,"Bebe Rexha,Lil Wayne",Bebe Rexha,Dance,0,Baixa,Não hit,False
5HxE0w9l186jzG1TBSCh0F,When You're Gone,Shawn Mendes,Shawn Mendes,Dance,0,Baixa,Não hit,False
73gHGOTyJuwHExzHPh84GN,Señorita,"Shawn Mendes,Camila Cabello",Shawn Mendes,Dance,0,Baixa,Não hit,False
18tFSfRfTR9qCvNxyLk7fX,When You're Gone,Shawn Mendes,Shawn Mendes,Dance,0,Baixa,Não hit,False
5TFjvC8B1O4l8lO9GKBOOk,Meant to Be,"Bebe Rexha,Florida Georgia Line",Bebe Rexha,Dance,0,Baixa,Não hit,False
3FoGOiDJWs1zKqtAlRQNwa,Treat You Better,Shawn Mendes,Shawn Mendes,Dance,5,Baixa,Não hit,False
0TljCvnmCV3FJ8eTAlmHKD,When You're Gone,Shawn Mendes,Shawn Mendes,Dance,0,Baixa,Não hit,False
2NHF4FRoRRCn6dk1IDhbZN,There's Nothing Holdin' Me Back,Shawn Mendes,Shawn Mendes,Dance,2,Baixa,Não hit,False
3Ys4r6JmqPmLHi2CJ9EnaN,Sacrifice - Nathan Dawe Remix,"Bebe Rexha,Nathan Dawe",Bebe Rexha,Dance,0,Baixa,Não hit,False
5Kp7q6pTH8NW4bsxuANUpe,Stitches,Shawn Mendes,Shawn Mendes,Dance,1,Baixa,Não hit,False
66jmLylzWJ684t7cOGcmdk,If I Can't Have You,Shawn Mendes,Shawn Mendes,Dance,0,Baixa,Não hit,False
6XNVTUjEi4HnTvOG0fC74O,Treat You Better,Shawn Mendes,Shawn Mendes,Dance,0,Baixa,Não hit,False
1S8p6YMo8zaxRXlx1XzzgZ,In My Blood,Shawn Mendes,Shawn Mendes,Dance,0,Baixa,Não hit,False
2xD97n8xCT3uAQ2Y9O7fcN,Last Hurrah - David Guetta Remix,"Bebe Rexha,David Guetta",Bebe Rexha,Dance,0,Baixa,Não hit,False
3UsWDYhiwRueTSHjXIJt3M,Señorita,"Shawn Mendes,Camila Cabello",Shawn Mendes,Dance,2,Baixa,Não hit,False
4rCyiBhNUqpbtSyoeomIL8,Treat You Better,Shawn Mendes,Shawn Mendes,Dance,0,Baixa,Não hit,False
3I32ecZ4R3gN1lMCv4mUUN,Señorita,"Shawn Mendes,Camila Cabello",Shawn Mendes,Dance,2,Baixa,Não hit,False
2eTmxm4XFfAAwms3duANpn,Sacrifice - Nathan Dawe Remix,"Bebe Rexha,Nathan Dawe",Bebe Rexha,Dance,0,Baixa,Não hit,False
5MZZQa87BkOniShwQqxBsj,There's Nothing Holdin' Me Back,Shawn Mendes,Shawn Mendes,Dance,0,Baixa,Não hit,False
0zlTUsS88Y3Ck7WsyEepAi,Gangsta,Kehlani,Kehlani,Dance,60,Média,Não hit,False
22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,Jonas Brothers,Dance,81,Alta,Hit,False
0qvzXomUDJVaUboy2wMfiS,This Town,Niall Horan,Niall Horan,Dance,80,Alta,Hit,False
76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,Dua Lipa,Dance,80,Alta,Hit,True
1BCXUbnU0486n4eeTyyVIj,Loser,Charlie Puth,Charlie Puth,Dance,75,Alta,Hit,False
0wPKDeY4fZXT6k9bzV0kx0,That's Hilarious,Charlie Puth,Charlie Puth,Dance,72,Alta,Hit,True
2qG81jL9UIP54uS8gYyP4k,Who (feat. BTS),"Lauv,BTS",Lauv,Dance,76,Alta,Hit,False
4oTn7ylKtjeMYwxatEVFAt,Loser,Charlie Puth,Charlie Puth,Dance,71,Alta,Hit,False
1jEBSDN5vYViJQr78W7jr2,Light Switch,Charlie Puth,Charlie Puth,Dance,71,Alta,Hit,False
5WtfUKzXircvW8l5aaVZWT,What A Time (feat. Niall Horan),"Julia Michaels,Niall Horan",Julia Michaels,Dance,82,Alta,Hit,False
1Lim1Py7xBgbAkAys3AGAG,Lean On,"Major Lazer,MØ,DJ Snake",Major Lazer,Dance,73,Alta,Hit,False
2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds of Summer,5 Seconds Of Summer,Dance,81,Alta,Hit,False
72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,The Chainsmokers,Dance,74,Alta,Hit,False
04ZTP5KsCypmtCmQg5tH9R,I'm a Mess,Bebe Rexha,Bebe Rexha,Dance,74,Alta,Hit,False
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"Shakira,Wyclef Jean",Shakira,Dance,84,Alta,Hit,False
39bx4zZrPxTjw8VNuvjt6X,Criminal,"Akon,Vishal Dadlani,Shruti Pathak",Akon,Dance,60,Média,Não hit,False
0U1W2LZVUX7qTm7dDpqxh6,When You're Gone,Shawn Mendes,Shawn Mendes,Dance,82,Alta,Hit,False
1dD0MjGWzDbd1RUBka1aNu,On the Go,"Bebe Rexha,Pink Sweat$,Lunay",Bebe Rexha,Dance,0,Baixa,Não hit,False
1yvMUkIOTeUNtNWlWRgANS,Unstoppable,Sia,Sia,Dance,82,Alta,Hit,False
7e38sajG53PZsyKRDX8OAR,Sabotage,Bebe Rexha,Bebe Rexha,Dance,2,Baixa,Não hit,True
75mtKeIPLHAXokQVQmwPLp,Hot in It,"Tiësto,Charli XCX",Tiësto,Dance,0,Baixa,Não hit,False
4YHCypK9ZmN5To9vaRJvNP,Fetish,"Selena Gomez,Gucci Mane",Selena Gomez,Dance,0,Baixa,Não hit,False
6aeFSY5qub9GHEnSeotbDx,Meant to Be,"Bebe Rexha,Florida Georgia Line",Bebe Rexha,Dance,1,Baixa,Não hit,False
5IGsV7tGijVH9R7KtneqKn,Hot in It,"Tiësto,Charli XCX",Tiësto,Dance,0,Baixa,Não hit,False
77Y5dUO0hTaxJ33pQ0G6Qh,Baila Conmigo,"Selena Gomez,Rauw Alejandro",Selena Gomez,Dance,2,Baixa,Não hit,False
1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi Lovato,Demi Lovato,Dance,78,Alta,Hit,False
7uWHmvFjivPp1w4wQYf2B7,Dance Again,Selena Gomez,Selena Gomez,Dance,0,Baixa,Não hit,False
1oIdcFtf58sZbS7QyZQJ2P,Run Free,"Deep Chills,IVIE",Deep Chills,Dance,67,Média,Não hit,False
0EpO6LZgIlxTUHE2e1ckCa,The Motto,"Tiësto,Ava Max",Tiësto,Dance,0,Baixa,Não hit,False
1jT2yBR6qi5mrGwFGIeKmR,The Motto,"Tiësto,Ava Max",Tiësto,Dance,0,Baixa,Não hit,False
4NR32XsVHm1oN9x8ExR8Yu,The Motto,"Tiësto,Ava Max",Tiësto,Dance,0,Baixa,Não hit,False
6IJg1nl6ZmcjLPeSUV3TSf,Baila Conmigo,"Selena Gomez,Rauw Alejandro",Selena Gomez,Dance,0,Baixa,Não hit,False
5jZdUmR7UmVsw9XkEsPGZF,The Business,Tiësto,Tiësto,Dance,0,Baixa,Não hit,False
4l0PjsiO4Kbq8WF6BRDE7T,Better Mistakes,Bebe Rexha,Bebe Rexha,Dance,0,Baixa,Não hit,False
5uBYhOCQC4NpqmnCgfzFw4,Lose You To Love Me,Selena Gomez,Selena Gomez,Dance,1,Baixa,Não hit,False
4e5s77PZaf4ulqs5bFeik9,Hot in It,"Tiësto,Charli XCX",Tiësto,Dance,0,Baixa,Não hit,False
65zbV8Wx65LXUz1NHeYYEw,Lose You To Love Me,Selena Gomez,Selena Gomez,Dance,0,Baixa,Não hit,False
1SgC4TJisgT2KqHbSo6nqK,Lose You To Love Me,Selena Gomez,Selena Gomez,Dance,0,Baixa,Não hit,False
4FS977E3rYz6LRtsX4Fu1p,Dámelo To’,"Selena Gomez,Myke Towers",Selena Gomez,Dance,0,Baixa,Não hit,False
4PxicLNLWUVprQnI8kUqyQ,I Got You - Acoustic,Bebe Rexha,Bebe Rexha,Dance,0,Baixa,Não hit,False
7A5qbuQheUIpEz0O2npL72,Last Hurrah,Bebe Rexha,Bebe Rexha,Dance,0,Baixa,Não hit,False
307xGXTNNyK11gXje8xj33,Sacrifice - Nathan Dawe Remix,"Bebe Rexha,Nathan Dawe",Bebe Rexha,Dance,1,Baixa,Não hit,False
5rQ8KYGO7MetiCgqnn4hby,The Motto,"Tiësto,Ava Max",Tiësto,Dance,0,Baixa,Não hit,False
2PEpP5pUkbZIwFcXIbhB9V,I Don't Wanna Grow Up,Bebe Rexha,Bebe Rexha,Dance,0,Baixa,Não hit,False
6goVNfYxt6zpUKCbBNsQag,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,Selena Gomez,Dance,0,Baixa,Não hit,False
1tvmqQlkFrVun9HO4dlNdr,Come & Get It,Selena Gomez,Selena Gomez,Dance,0,Baixa,Não hit,False
6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),"Chris Brown,Drake",Chris Brown,Dance,80,Alta,Hit,True
2g3afkZqrBxT9RWNSPSWa7,No More Drama,Charlie Puth,Charlie Puth,Dance,69,Média,Não hit,False
0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),"Ariana Grande,Social House",Ariana Grande,Dance,80,Alta,Hit,True
4vVTI94F9uJ8lHNDWKv0i2,Eenie Meenie,"Sean Kingston,Justin Bieber",Sean Kingston,Dance,75,Alta,Hit,False
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),"Doja Cat,SZA",Doja Cat,Dance,82,Alta,Hit,True
0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,ZAYN,Zayn,Dance,78,Alta,Hit,True
3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),"Marshmello,Halsey",Marshmello,Dance,77,Alta,Hit,False
2VqAEP1yY5T523K7bZtL8a,Right Now (Na Na Na),Akon,Akon,Dance,71,Alta,Hit,False
4vjpLMyL3ZO6aphdYr8XYw,i'm so tired...,"Lauv,Troye Sivan",Lauv,Dance,76,Alta,Hit,False
09AvsbivV1FQBRAEBJh7UL,High,The Chainsmokers,The Chainsmokers,Dance,75,Alta,Hit,True
