track_id,track_name,artists,main_artist,genre,popularity,popularity_level,is_hit,explicit,danceability,energy,valence,acousticness,speechiness,instrumentalness,liveness,tempo,duration_ms,duration_min,music_profile
1JyQVDd48BprQrdEOpmodT,Dancing,"Dubdogz,Liu,Dubdisko",Dubdogz,Brazil,64,Média,Não hit,False,0.813,0.849,0.535,0.0162,0.0617,0.000108,0.0765,124.018,162459,2.70765,Dançante e energética
4ojzpqoerMJ6SDnzrWcHSn,Pai Eu Não Confio em Mim,Thalles Roberto,Thalles Roberto,Brazil,47,Média,Não hit,False,0.602,0.741,0.571,0.213,0.0448,0.0,0.0861,120.024,359306,5.988433333333333,Equilibrada
1Iz2RJFAbcyAwB9sOaXvLp,Antes dos Gigantes Chegarem,"BK,JXNV$,Juyè,Luccas Carlos",Bk,Brazil,45,Média,Não hit,False,0.517,0.647,0.485,0.581,0.279,5.05e-06,0.122,115.827,305002,5.083366666666667,Equilibrada
3uv5o7hM6piPkA20ZhWQQ2,Paraíso Que Me Cerca,"BK,JXNV$,Mayra Andrade",Bk,Brazil,46,Média,Não hit,False,0.816,0.676,0.0845,0.701,0.0708,0.0139,0.201,118.047,217647,3.62745,Acústica
0EVhSaqb9Ig1XOvvkp48F1,Rap du Bom Parte II - Mús. Incid.: Odara,"Rappin' Hood,Caetano Veloso",Rappin' Hood,Brazil,45,Média,Não hit,False,0.881,0.712,0.656,0.414,0.171,0.000105,0.113,95.014,435141,7.25235,Dançante e energética
0dfrMrzMP9RBnw7G5qLpLJ,Obrigado Vida - Acústico,3030,3030,Brazil,46,Média,Não hit,False,0.745,0.457,0.48,0.723,0.209,1.56e-05,0.101,84.995,197000,3.283333333333333,Acústica
1EPm9nur0OUn444yTjkNvY,Peixes,"Xamã,Bagua Records,Portugal No Beat,Xavi",Xamã,Brazil,46,Média,Não hit,True,0.858,0.636,0.647,0.107,0.0897,0.0,0.127,122.05,159344,2.6557333333333335,Equilibrada
7eAm1mBCgg8iC9UIrxCe1U,comigo,"Leonardo Gonçalves,Kemuel",Leonardo Gonçalves,Brazil,46,Média,Não hit,False,0.522,0.441,0.315,0.821,0.0253,0.00191,0.106,81.051,293018,4.883633333333333,Acústica
4A4POOAdOR8Jq644tmaMHQ,Dentro De Um Instante,3030,3030,Brazil,46,Média,Não hit,False,0.736,0.495,0.437,0.653,0.0774,3.5e-05,0.12,75.015,204800,3.4133333333333336,Acústica
1nq9YpDxX7nMYy9v4QBgg9,vila rica,"Don L,Mateus Fazeno Rock",Don L,Brazil,46,Média,Não hit,False,0.509,0.626,0.407,0.345,0.0383,1.54e-05,0.292,145.002,241243,4.020716666666667,Equilibrada
1BT34SIR55hjDG8mFkZO3A,Abram-se os Caminhos,"Edi Rock,Bagua Records,Alexandre Carlo,Marcelo Falcão",Edi Rock,Brazil,46,Média,Não hit,False,0.708,0.833,0.701,0.0262,0.227,6.73e-05,0.12,75.004,274160,4.569333333333334,Dançante e energética
0hSTmN84rBWsU52Lu6lCj8,Questão de Tempo,"Yago Oproprio,Skeeter Beats",Yago Oproprio,Brazil,46,Média,Não hit,True,0.813,0.509,0.554,0.766,0.463,0.0,0.104,94.228,171375,2.85625,Acústica
4u5zgaopiAW5UJOUfKA5ny,Alameda Weed,"Costa Gold,Wentz",Costa Gold,Brazil,46,Média,Não hit,False,0.87,0.693,0.5,0.596,0.327,0.0,0.231,120.041,268195,4.469916666666666,Falado/Rap
3alsIYiOE1PygAy2k8s2kO,Águas Purificadoras - Ao Vivo,"Diante do Trono,Ana Paula Valadão",Diante Do Trono,Brazil,46,Média,Não hit,False,0.334,0.457,0.3,0.629,0.0304,0.0,0.105,137.437,965137,16.085616666666667,Acústica
7fFAzENuVg6Zxq1w0q6sZR,Filho de Davi,Tony Allysson,Tony Allysson,Brazil,45,Média,Não hit,False,0.578,0.635,0.343,0.661,0.0278,0.0,0.138,137.98,353986,5.899766666666666,Acústica
1VGVVpAaeSVxcTNXBn5Okb,Belíssimo Esposo,Comunidade Católica Shalom,Comunidade Católica Shalom,Brazil,45,Média,Não hit,False,0.547,0.229,0.293,0.821,0.0284,0.0,0.119,84.025,426906,7.1151,Acústica
52UwxcBnQeWh4HeMngkuVs,Casa,Colo de Deus,Colo De Deus,Brazil,45,Média,Não hit,False,0.515,0.464,0.3,0.819,0.0282,0.0,0.0936,139.935,299159,4.985983333333333,Acústica
6uMRFrXmEpMGhYWqTeWNJy,Eis-Me Aqui,Colo de Deus,Colo De Deus,Brazil,46,Média,Não hit,False,0.408,0.372,0.109,0.804,0.0419,0.0,0.15,129.716,208752,3.4792,Acústica
34eIa3zQ23bCWreWLilUS7,Não vou duvidar,Marquinhos Gomes,Marquinhos Gomes,Brazil,45,Média,Não hit,False,0.646,0.782,0.641,0.634,0.0366,0.0,0.128,137.883,207826,3.463766666666667,Acústica
1EE5SUPzv0K9sgIOSgaiNv,Vários holofotes - Ao vivo,O Rappa,O Rappa,Brazil,44,Média,Não hit,False,0.592,0.892,0.616,0.154,0.0474,0.00376,0.976,105.699,280265,4.671083333333334,Equilibrada
3XmlyO6IhBbhvWszwk0ZDW,Só Posso Dizer (São Paulo),Nando Reis,Nando Reis,Brazil,46,Média,Não hit,False,0.511,0.541,0.719,0.398,0.0316,0.0,0.0986,73.931,198765,3.31275,Positiva
4liaba6RDgz3sXEcTjl4Dw,De Borest,Kuase Nada,Kuase Nada,Brazil,44,Média,Não hit,False,0.499,0.729,0.841,0.12,0.0477,0.0,0.269,126.986,264475,4.407916666666667,Positiva
3kgCFhVnBZbmdBx5LiGfsF,A Melhor Hora da Praia,"Nação Zumbi,Marisa Monte",Nação Zumbi,Brazil,44,Média,Não hit,False,0.552,0.649,0.682,0.226,0.0339,1.7e-05,0.128,89.887,199693,3.3282166666666666,Equilibrada
5kBemeXHWOKqsoLS22qGFw,Caminho da Luz,Mato Seco,Mato Seco,Brazil,44,Média,Não hit,False,0.749,0.663,0.944,0.243,0.0814,2.72e-05,0.587,150.639,412356,6.8726,Positiva
6Uk9E5Ps5FvtYDpmjZ4EeI,Pulsos - Ao Vivo,Pitty,Pitty,Brazil,47,Média,Não hit,False,0.454,0.851,0.126,0.153,0.054,3.49e-06,0.877,125.05,280093,4.668216666666667,Equilibrada
1wmwhVbst9h3MgCP3ijMN7,Leve Com Você - Ao Vivo,Natiruts,Natiruts,Brazil,44,Média,Não hit,False,0.51,0.776,0.508,0.462,0.044,7.67e-06,0.75,116.92,203306,3.3884333333333334,Equilibrada
4v5aGcoGfj22PEr53NJOHN,"Oh, Quão Lindo esse nome é / Só Tu és Santo / Pra Te adorar - Live 2020",Gabriela Rocha,Gabriela Rocha,Brazil,45,Média,Não hit,False,0.284,0.824,0.165,0.00712,0.0781,0.000345,0.0855,138.044,748206,12.4701,Equilibrada
7fpvwvVR2zhNaWUAUDXznF,Melhor Lugar: Sessão Acústica,Marcelo Markes,Marcelo Markes,Brazil,46,Média,Não hit,False,0.335,0.298,0.105,0.859,0.0328,0.00183,0.109,126.957,252874,4.214566666666666,Acústica
7gvMCmfFPtS1LY1PSWdmKT,Santo Espírito (Holy Spirit) (feat. Leonardo Gonçalves) - Ao Vivo,"Paulo Cesar Baruk,Leonardo Gonçalves",Paulo Cesar Baruk,Brazil,46,Média,Não hit,False,0.426,0.618,0.209,0.625,0.0396,5.55e-06,0.484,135.963,513960,8.566,Acústica
3wqZT4IwifLk6vVN4gZdGT,Bom Bom Pai,"Esther Marcos,Marcelo Markes",Esther Marcos,Brazil,46,Média,Não hit,False,0.549,0.326,0.339,0.693,0.0282,7.09e-06,0.181,144.894,308946,5.1491,Acústica
1J17nBsbh9HWVvtJFsAPYb,Era Deus - Ao Vivo,Leandro Borges,Leandro Borges,Brazil,46,Média,Não hit,False,0.335,0.825,0.495,0.254,0.0636,0.0,0.416,136.005,283257,4.72095,Equilibrada
566q5nUowuz0IokqAHcO4A,Tu És a Fogueira - Ao Vivo,Jhonas Serra,Jhonas Serra,Brazil,46,Média,Não hit,False,0.408,0.821,0.221,0.000627,0.0468,0.0,0.365,137.002,429197,7.153283333333333,Equilibrada
5Pgt3FSjtVOz8BCkquMnCB,Minha História,Gisele Nascimento,Gisele Nascimento,Brazil,45,Média,Não hit,False,0.541,0.512,0.221,0.526,0.039,0.0,0.114,126.013,276549,4.60915,Equilibrada
0A60DIXd4RoIB6l25wFgo5,Guarda Tua Fé (Ao Vivo Em Los Angeles),Aline Barros,Aline Barros,Brazil,45,Média,Não hit,False,0.587,0.419,0.372,0.761,0.0272,0.0,0.116,98.837,250586,4.176433333333334,Acústica
4YGX0YEh54BUdaGHyYB6FZ,Faz Chover - Ao Vivo,Trazendo a Arca,Trazendo A Arca,Brazil,46,Média,Não hit,False,0.498,0.617,0.118,0.277,0.0338,0.0,0.964,133.478,378493,6.308216666666667,Equilibrada
2H7uDrNsjrlPBKbEpm0RkL,"Vem, Espirito",Padre Zeca,Padre Zeca,Brazil,45,Média,Não hit,False,0.382,0.546,0.397,0.166,0.0499,0.0,0.941,131.809,269573,4.492883333333333,Equilibrada
6ECXghsnWoGD85eOcuPWUX,Ele Não Mudou,"Kellen Byanca,Kiara Vitória",Kellen Byanca,Brazil,45,Média,Não hit,False,0.559,0.632,0.31,0.105,0.0309,0.0,0.15,133.816,269183,4.486383333333333,Equilibrada
3h9GZzBBrtQkQQOJmZNnQN,Meio Psicopata,Matanza,Matanza,Brazil,45,Média,Não hit,False,0.399,0.995,0.395,5.8e-05,0.111,0.0,0.0231,92.414,137306,2.2884333333333333,Equilibrada
6laMXF1yMj9jCi8j4OSdoG,Ele É Exaltado - Acústico Ao Vivo,"Adhemar De Campos,Orquestra Filarmônica de São Caetano do Sul",Adhemar De Campos,Brazil,46,Média,Não hit,False,0.184,0.401,0.265,0.753,0.0296,1.2e-06,0.608,168.074,203360,3.3893333333333335,Acústica
6teaCqn4Izl1Af1ErKcUjQ,Eu me Rendo,Renascer Praise,Renascer Praise,Brazil,45,Média,Não hit,False,0.358,0.568,0.23,0.0719,0.029,0.0,0.746,150.013,373005,6.21675,Equilibrada
2zSTvC7IA8EiD4cvo4VdVr,A Cidade,"Chico Science,Nação Zumbi",Chico Science,Brazil,45,Média,Não hit,False,0.734,0.824,0.911,0.0559,0.0493,0.00237,0.0606,95.534,286666,4.7777666666666665,Dançante e energética
2fK7vE5xZRvBAjKOOqkrSe,Não Há Barreiras - Ao Vivo,"Eli Soares,Álvaro Tito",Eli Soares,Brazil,46,Média,Não hit,False,0.565,0.526,0.716,0.518,0.0578,4.47e-06,0.715,139.972,264164,4.402733333333333,Positiva
6VRU7PGKvnI9ioGe0o7Rce,Sobre a Dúvida,"Rosa de Saron,Leonardo Gonçalves",Rosa De Saron,Brazil,45,Média,Não hit,False,0.45,0.802,0.306,0.0165,0.0401,0.0,0.243,144.025,279881,4.6646833333333335,Equilibrada
02j3P5NLtFH34LVPLHLk5s,Minha Tristeza,Maneva,Maneva,Brazil,45,Média,Não hit,False,0.74,0.642,0.925,0.489,0.11,2.94e-06,0.0711,167.975,208526,3.475433333333333,Positiva
0XMl0fVTh3PyPlwyJTn33n,Be Someone,"KVSH,Schillist,Ray X Ben",Kvsh,Brazil,69,Média,Não hit,True,0.711,0.722,0.398,0.101,0.202,1.26e-05,0.628,120.058,166005,2.76675,Dançante e energética
5Fyy3M7hzyp1LVymB5jP2O,She Doesn't Mind,Krmoni,Krmoni,Brazil,65,Média,Não hit,False,0.736,0.816,0.466,0.0319,0.0732,0.0,0.202,126.02,142619,2.3769833333333334,Dançante e energética
1uxFhAQQOrF7nbL49DLcls,Perder o Interesse,"Knust,Luiz Lins,CMK",Knust,Brazil,47,Média,Não hit,False,0.717,0.411,0.133,0.219,0.162,0.000298,0.172,74.864,249597,4.15995,Equilibrada
30FZ8u17Y0XXmI1RBIPxAh,Deus de Cerâmica,"Dalsin,ALASKA",Dalsin,Brazil,45,Média,Não hit,False,0.805,0.406,0.607,0.334,0.234,0.0,0.106,109.875,159272,2.654533333333333,Equilibrada
3xra5OMlRc4MQgD8V0aIxq,De Novo,"Xamã,Bagua Records,Neo Beats",Xamã,Brazil,46,Média,Não hit,False,0.661,0.719,0.592,0.473,0.0399,0.0,0.0914,88.999,145617,2.42695,Equilibrada
09Y4QnnWgQXkT07iLoEOKS,a todo vapor,Don L,Don L,Brazil,46,Média,Não hit,False,0.381,0.595,0.316,0.352,0.125,0.002,0.398,83.087,266685,4.44475,Equilibrada
4sDtOypFLuQGujmcic6aUv,Ouro Rosé II,"UCLÃ,Peunubeat,Sueth,Duzz,Sobs",Uclã,Brazil,46,Média,Não hit,True,0.897,0.525,0.663,0.392,0.347,0.0,0.086,107.001,283747,4.729116666666667,Falado/Rap
7BS9guU5q1fzQX1ZQUTYto,Cura-me,Fernanda Brum,Fernanda Brum,Brazil,45,Média,Não hit,False,0.46,0.604,0.136,0.332,0.035,0.0,0.0743,145.963,310590,5.1765,Equilibrada
1ntcV7ah5Bgh3xacDcR8qP,Cabelo Rapunzel,"Kawe,KayBlack,Vulgo FK,Lucas Lucco,OTRAFITTA,Pedro Lotto",Kawe,Brazil,45,Média,Não hit,False,0.635,0.577,0.574,0.297,0.286,0.0,0.103,144.052,253333,4.222216666666666,Equilibrada
3m2FNr5FlOyf94Slpae7vy,O último romântico,Lulu Santos,Lulu Santos,Brazil,45,Média,Não hit,False,0.716,0.494,0.805,0.62,0.0288,1.28e-05,0.303,129.864,252306,4.2051,Acústica
3myP5D9V78ayZyEb7cUGRw,Banho de Piscina,Clarice Falcão,Clarice Falcão,Brazil,46,Média,Não hit,False,0.654,0.707,0.7,0.263,0.0326,0.0,0.0736,126.038,202213,3.370216666666667,Positiva
5C1X9UxsnagxubGSrZ1zMH,Melhor Que Ontem,"Dow Raiz,Lino Krizz",Dow Raiz,Brazil,46,Média,Não hit,False,0.731,0.798,0.898,0.0315,0.294,8.64e-05,0.274,172.015,199284,3.3214,Dançante e energética
7cP99Dd9VNjDpr4yYIRGK9,Sonhos Gangsta,Flora Matos,Flora Matos,Brazil,47,Média,Não hit,False,0.67,0.652,0.861,0.112,0.191,0.0,0.383,87.961,180870,3.0145,Positiva
1UDKZEuqAAh7ehcyKrjmv3,Sk8 do Matheus,Froid,Froid,Brazil,46,Média,Não hit,True,0.701,0.565,0.132,0.0222,0.124,0.0,0.11,83.884,259757,4.329283333333334,Equilibrada
0BgSIWlf1zulLvRyNtjCtg,Mundo Novo,Maneva,Maneva,Brazil,45,Média,Não hit,True,0.726,0.73,0.782,0.0855,0.146,0.0,0.229,92.978,170831,2.847183333333333,Dançante e energética
3rXgbjVLoaHEUq82dbCP0f,Volta Logo Jesus,"Rodrigo Azevedo,Fernandinho",Rodrigo Azevedo,Brazil,45,Média,Não hit,False,0.366,0.533,0.296,0.195,0.0316,0.0,0.101,135.683,229052,3.8175333333333334,Equilibrada
41cfAAqVwiPDtiaqkbHJOB,Hidropônica,Forfun,Forfun,Brazil,45,Média,Não hit,False,0.18,0.948,0.424,0.00422,0.0853,4.51e-05,0.137,186.002,193546,3.2257666666666664,Equilibrada
2tbnYUZqSQPSuTn2Zd0arn,Auxílio Emergencial do Rap,Coruja Bc1,Coruja Bc1,Brazil,45,Média,Não hit,False,0.807,0.637,0.846,0.0435,0.424,0.0,0.0653,92.178,220434,3.6739,Positiva
7aqbM1anoTfbbQKQqwMrER,Prioridade,Midian Lima,Midian Lima,Brazil,45,Média,Não hit,False,0.44,0.489,0.239,0.254,0.0392,0.0,0.709,94.026,251611,4.193516666666667,Equilibrada
2TI0STKG1kgevz10OxF3Pm,"Você E Eu, Eu E Você (Juntinhos)",Tim Maia,Tim Maia,Brazil,44,Média,Não hit,False,0.791,0.858,0.872,0.114,0.072,0.0923,0.0781,125.791,292670,4.877833333333333,Dançante e energética
4gS4KNWCPUdNWWkn69B52Q,Lembranças (Ao Vivo),Maneva,Maneva,Brazil,45,Média,Não hit,False,0.576,0.498,0.788,0.492,0.0542,8.86e-06,0.973,172.187,202371,3.37285,Positiva
679WNDJNeWz3tvO4ffrDqA,Monstro invisível - Ao vivo,O Rappa,O Rappa,Brazil,44,Média,Não hit,False,0.594,0.958,0.548,0.107,0.058,0.00306,0.921,102.308,237725,3.962083333333333,Equilibrada
3vddabBsXcvoerPkIlDHDF,Tudo a Ver Com Ele - Ao Vivo,"Central 3,André Aquino",Central 3,Brazil,46,Média,Não hit,False,0.372,0.658,0.212,0.329,0.0404,0.0,0.688,136.975,429127,7.152116666666666,Equilibrada
1xwny28AvZuFEgQfUN5ldD,Vem Neste Lugar - Ao Vivo,Klebson Kollins,Klebson Kollins,Brazil,45,Média,Não hit,False,0.377,0.578,0.0509,0.141,0.0342,0.0039,0.13,130.011,306250,5.104166666666667,Equilibrada
1YffYMKpricZh02Sh5nTMK,Redentor - Ao Vivo,Lukas Agustinho,Lukas Agustinho,Brazil,45,Média,Não hit,False,0.312,0.632,0.342,0.0377,0.0507,0.0,0.116,134.106,349267,5.821116666666667,Equilibrada
5mblm2qeUbMbsDNsIE5OQi,1º De Julho - Ao Vivo,Cássia Eller,Cássia Eller,Brazil,45,Média,Não hit,False,0.32,0.878,0.509,0.538,0.0909,0.0,0.665,170.064,292306,4.871766666666667,Equilibrada
0blRKZuaGlLtbdo2wgiIK1,Primeira Canção (Música dos Passarinhos),Isadora Pompeo,Isadora Pompeo,Brazil,45,Média,Não hit,False,0.784,0.427,0.607,0.473,0.0356,0.0,0.225,125.928,193453,3.2242166666666665,Equilibrada
2y9ZH3fIZoiH01RlhlmmCA,Deus Está Fazendo,Fabiana Sinfrônio,Fabiana Sinfrônio,Brazil,45,Média,Não hit,False,0.701,0.372,0.109,0.414,0.0362,0.0,0.0829,114.976,266294,4.438233333333334,Equilibrada
5f1aVfi9nYxMHpcA6h0wOK,Você não vai Parar,Samuel Messias,Samuel Messias,Brazil,45,Média,Não hit,False,0.484,0.397,0.21,0.828,0.0341,0.0,0.326,126.192,249475,4.157916666666667,Acústica
7gsWcwi6Y1hj2WSNxnm12K,Vida,Padre Fábio De Melo,Padre Fábio De Melo,Brazil,45,Média,Não hit,False,0.629,0.305,0.263,0.778,0.0315,0.0,0.117,120.103,231200,3.8533333333333335,Acústica
295eqBE9p0h3OKbxN1RiE6,La Forza Della Vita,Renato Russo,Renato Russo,Brazil,45,Média,Não hit,False,0.391,0.625,0.443,0.312,0.0306,0.0,0.117,78.49,316813,5.280216666666667,Equilibrada
6qQBEy6IctIb8cm3Q4SG9E,Mais Alto - Acústico,Fernandinho,Fernandinho,Brazil,46,Média,Não hit,False,0.513,0.442,0.12,0.589,0.0295,0.0,0.128,138.982,273493,4.558216666666667,Equilibrada
6RJ1V6qO8J8Spxo5jsC4wO,Fronteira (D.U.C.A.),O Rappa,O Rappa,Brazil,44,Média,Não hit,False,0.555,0.921,0.814,0.253,0.104,3.31e-06,0.101,177.986,331640,5.527333333333333,Positiva
66073TiPtbCattnpSkyuKq,Se Tu Lutas Tu Conquistas,Somos Nós A Justiça,Somos Nós A Justiça,Brazil,46,Média,Não hit,False,0.815,0.601,0.558,0.457,0.246,3.99e-06,0.111,86.018,383426,6.390433333333333,Equilibrada
6SbSZHFTrjx61IaRLbEU1n,Ainda é Tempo (feat. Anderson Freire),"Marcos Freire,Anderson Freire",Marcos Freire,Brazil,45,Média,Não hit,False,0.495,0.56,0.308,0.155,0.0387,0.0,0.121,139.75,205000,3.4166666666666665,Equilibrada
3iCAoeQUcbK7bXmwbFV1N9,Eu Vou Correr,Heloisa Rosa,Heloisa Rosa,Brazil,46,Média,Não hit,False,0.554,0.722,0.278,0.00263,0.0325,0.0,0.745,125.063,239013,3.98355,Equilibrada
3cSLVcoB6WLztIf8fqZxOq,Queima de Novo - Live,Tony Allysson,Tony Allysson,Brazil,45,Média,Não hit,False,0.331,0.693,0.261,0.229,0.0647,0.0,0.566,135.165,518067,8.63445,Equilibrada
0oAksCragvUN6QRcAIMic9,Sacrifício e Adoração,Damares,Damares,Brazil,45,Média,Não hit,False,0.433,0.631,0.334,0.284,0.0318,0.0,0.0957,142.144,345933,5.76555,Equilibrada
1Zo5U3cJVRLhYCXhm8TMV8,"Yeshua, Nós Te Amamos - Ao Vivo",Jhonas Serra,Jhonas Serra,Brazil,45,Média,Não hit,False,0.452,0.856,0.0907,0.000561,0.0539,0.0,0.43,137.001,354087,5.90145,Equilibrada
37i2AqYonqyW5MoGXCY0pG,Música Urbana - Versão Alternativa,Capital Inicial,Capital Inicial,Brazil,47,Média,Não hit,False,0.42,0.76,0.801,0.0056,0.0771,0.000128,0.109,172.947,211000,3.5166666666666666,Positiva
6NthJCbsfFFrTK2OYZTRCp,Ciúme,Ultraje a Rigor,Ultraje A Rigor,Brazil,44,Média,Não hit,False,0.368,0.886,0.656,0.00588,0.0463,0.000264,0.0834,169.132,242453,4.040883333333333,Equilibrada
4mmOFgvbHW2NVWrj2tulMZ,Não Precisa Mais Chorar,Pedro Henrique,Pedro Henrique,Brazil,45,Média,Não hit,False,0.573,0.271,0.314,0.483,0.0274,0.0,0.122,125.173,260190,4.3365,Equilibrada
5sF78pP6esVqbBuPErwTbs,Que Vença o Amor,Gerson Rufino,Gerson Rufino,Brazil,46,Média,Não hit,False,0.768,0.75,0.51,0.121,0.0295,0.0,0.116,111.993,242882,4.048033333333334,Dançante e energética
06ZKQ9zWVEOR9C532mkj7K,Filho Do Deus Vivo - Ao Vivo,Nívea Soares,Nívea Soares,Brazil,46,Média,Não hit,False,0.517,0.873,0.246,0.00218,0.0349,4.8e-05,0.95,133.982,334400,5.573333333333333,Equilibrada
28DfsE7LbIicNQY4DPJDk5,Seja o Centro,Gabriel Brito,Gabriel Brito,Brazil,45,Média,Não hit,False,0.51,0.346,0.31,0.429,0.029,0.0,0.379,76.089,211506,3.5251,Equilibrada
4aVBWmgp19jJJkUGN7mypV,Formula Mágica da Paz - Ao Vivo,Racionais MC's,Racionais Mc'S,Brazil,46,Média,Não hit,False,0.556,0.944,0.639,0.495,0.353,0.0,0.915,148.579,680880,11.348,Falado/Rap
18wdzUDXJyfXU0TmI9ePvy,Garoto de Aluguel (Taxi Boy) [Ao Vivo],Zé Ramalho,Zé Ramalho,Brazil,45,Média,Não hit,False,0.551,0.835,0.432,0.00599,0.0366,0.000124,0.921,96.238,296960,4.949333333333334,Equilibrada
5u3vBJzLvgJRQXqUFzr2cW,Não dá pra Explicar,"FBC,VHOOR,Mariana Cavanellas",Fbc,Brazil,46,Média,Não hit,False,0.869,0.725,0.171,0.0357,0.0522,2.6e-05,0.111,129.981,194644,3.244066666666667,Dançante e energética
2bVvjh7n3w1TGTHNHZ6aNE,Por Você,Frejat,Frejat,Brazil,45,Média,Não hit,False,0.622,0.33,0.376,0.464,0.0291,0.0,0.0624,122.87,211816,3.530266666666667,Equilibrada
0GjeAmrsQQuyc5UOguhSkj,Taxi Drive,"Xamã,Bagua Records,CMK,Major RD",Xamã,Brazil,46,Média,Não hit,True,0.634,0.682,0.632,0.0554,0.375,0.0,0.194,170.097,200470,3.3411666666666666,Falado/Rap
3gKZ8sN4LJUbZrOq7YgLmy,Garota Radical,Cine,Cine,Brazil,45,Média,Não hit,False,0.709,0.847,0.693,0.214,0.0364,0.0,0.337,116.959,176480,2.941333333333333,Dançante e energética
69CbgcOl13AiZs2CbTuBi6,Incomum - Ao Vivo,"Luccas Carlos,Gee Rocha",Luccas Carlos,Brazil,46,Média,Não hit,False,0.584,0.337,0.545,0.866,0.0441,0.0,0.852,117.127,242291,4.0381833333333335,Acústica
4Cl7PMDB1O5ZJC4I5gI1Gr,Presente de um Beija-Flor - Ao Vivo,Natiruts,Natiruts,Brazil,44,Média,Não hit,False,0.686,0.623,0.775,0.333,0.0451,0.0,0.625,137.199,286360,4.772666666666667,Positiva
33Y1jukFR76pj7TXFTHQBJ,Porto Alegre,Fresno,Fresno,Brazil,44,Média,Não hit,False,0.405,0.76,0.181,0.0985,0.0332,0.0,0.382,79.911,227973,3.79955,Equilibrada
1PG8orLQrHI2pUvcb9JfHY,"Oh, Quão Lindo Esse Nome É",Gabriel Guedes de Almeida,Gabriel Guedes De Almeida,Brazil,45,Média,Não hit,False,0.463,0.207,0.103,0.905,0.0386,1.07e-05,0.0756,67.475,246727,4.112116666666667,Acústica
2GI39Pk0Id5QjTZFTTq91q,Aurora Boreal (Ao Vivo),Rael,Rael,Brazil,44,Média,Não hit,False,0.454,0.806,0.475,0.348,0.123,0.0,0.967,91.081,243293,4.054883333333334,Equilibrada
3txHZTpGeVASXa5ARwoRX6,Puro Êxtase - Ao Vivo,Frejat,Frejat,Brazil,45,Média,Não hit,False,0.571,0.924,0.5,0.179,0.197,4.07e-06,0.719,121.056,292186,4.869766666666667,Equilibrada
5g5w8pq89QLOz0psHs8nyW,Jardim,"Fraternidade São João Paulo II,Ir. Samuel Maria",Fraternidade São João Paulo Ii,Brazil,45,Média,Não hit,False,0.306,0.356,0.183,0.708,0.03,0.0,0.121,129.991,494000,8.233333333333333,Acústica
5toSzfFqh7gfTLGWW3Z8Zv,Doce Vampiro,"Rita Lee,Roberto De Carvalho",Rita Lee,Brazil,45,Média,Não hit,False,0.626,0.493,0.831,0.366,0.0454,0.000137,0.0873,135.481,268960,4.482666666666667,Positiva
4WCywozuuSXGl3CscRHVD5,Só Tu és Santo / Pra Onde Eu Irei? / É Tudo Sobre Você - Ao Vivo,"Dunamis Music,Rapha Gonçalves,MORADA",Dunamis Music,Brazil,45,Média,Não hit,False,0.246,0.84,0.14,0.127,0.0591,0.0,0.222,136.73,896445,14.94075,Equilibrada
5weBaK9j2ugb2vUnf00osY,Encontrei o Meu Lugar - Ao Vivo,"Jhonas Serra,Gabriell Júnior",Jhonas Serra,Brazil,45,Média,Não hit,False,0.423,0.784,0.288,0.111,0.0533,0.00017,0.947,131.957,406024,6.767066666666667,Equilibrada
2bzOiMxPh7D8KAiWR9e41a,Toda Forma de Amor,Lulu Santos,Lulu Santos,Brazil,45,Média,Não hit,False,0.676,0.832,0.83,0.14,0.0357,7.5e-05,0.0758,137.87,223733,3.7288833333333335,Positiva
3yc4ioKMDoCW1QwzD5C9oC,Melhor Lugar - Ao Vivo,"Marcelo Markes,André Aquino",Marcelo Markes,Brazil,45,Média,Não hit,False,0.401,0.724,0.144,0.0757,0.0351,4.17e-06,0.838,136.425,510982,8.516366666666666,Equilibrada
4nEFEGZQ5odJGjb7xm2kDh,Sutilmente - Ao Vivo,"Nando Reis,Samuel Rosa",Nando Reis,Brazil,45,Média,Não hit,False,0.456,0.743,0.296,0.0513,0.0379,0.00324,0.969,102.714,250282,4.171366666666667,Equilibrada
2ddwKpw2SS5tEbREk2UrVt,Samurai - Ao Vivo,Projota,Projota,Brazil,44,Média,Não hit,False,0.604,0.856,0.799,0.431,0.333,0.0,0.682,164.034,263146,4.385766666666667,Positiva
5G0VKvMNCOFgOd7NmGOS3K,Getsêmani,Leonardo Gonçalves,Leonardo Gonçalves,Brazil,46,Média,Não hit,False,0.533,0.496,0.268,0.721,0.0474,4.64e-06,0.164,129.948,306580,5.109666666666667,Acústica
1wpivXgsf6IVAMv9Cq71ws,Quero Mergulhar Nas Profundezas - Ao Vivo,Padre Marcelo Rossi,Padre Marcelo Rossi,Brazil,45,Média,Não hit,False,0.224,0.555,0.311,0.428,0.0398,0.0,0.382,123.878,196413,3.27355,Equilibrada
6Aj8jLNU5ZY699OxF21e6S,Tu És Bom (Em Todo o Tempo),"Eyshila,Fernandinho",Eyshila,Brazil,45,Média,Não hit,False,0.381,0.563,0.198,0.514,0.0353,2.12e-06,0.0828,151.934,352965,5.88275,Equilibrada
5Bo0ayLXkp6ttsjCWJvOHJ,Uma Música,Fresno,Fresno,Brazil,44,Média,Não hit,False,0.606,0.921,0.681,0.0479,0.0299,0.0,0.106,125.073,194040,3.234,Equilibrada
